,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
458,3707,2,136,3,0,1,No,marketing,medium,0.41,0.48
459,3719,2,137,3,0,1,No,sales,medium,0.4,0.48
460,3722,2,135,3,0,1,No,accounting,medium,0.43,0.49
461,81317,2,137,3,0,1,No,support,medium,0.43,0.5
462,82607,3,255,5,0,1,No,technical,high,0.8,0.53
463,3736,4,273,5,0,1,No,management,low,0.8,0.85
464,3743,5,234,5,0,1,No,marketing,medium,0.82,0.98
465,3745,2,152,3,0,1,No,marketing,medium,0.37,0.54
466,3747,2,134,3,0,1,No,marketing,medium,0.37,0.48
467,3754,6,292,4,0,1,No,sales,medium,0.09,0.95
468,3755,5,245,5,0,1,No,sales,low,,0.92
469,3771,2,159,3,0,1,No,sales,low,0.41,0.52
470,3788,6,260,4,0,1,No,sales,low,0.1,0.85
471,83066,2,149,3,0,1,No,sales,low,0.44,0.53
472,3799,5,266,5,0,1,No,sales,low,0.89,0.85
473,3807,2,149,3,0,1,No,sales,low,0.42,0.56
474,3813,5,242,5,0,1,No,sales,low,0.87,1.0
475,3826,2,134,3,0,1,No,sales,low,0.45,0.57
476,3832,5,271,4,0,1,No,sales,low,0.11,0.87
477,3857,6,275,4,0,1,No,sales,low,0.09,0.79
478,3860,5,227,5,0,1,No,sales,low,0.76,0.83
479,3868,7,277,5,0,1,No,sales,low,0.11,0.96
480,3874,2,151,3,0,1,No,sales,low,0.37,0.49
481,3876,6,274,4,0,1,No,sales,low,0.1,0.79
482,3877,4,242,6,0,1,No,sales,low,0.77,0.87
483,3879,2,143,3,1,1,No,sales,low,0.42,0.54
484,3888,2,145,3,0,1,No,sales,low,0.38,0.52
485,20539,5,172,2,0,1,No,sales,low,0.32,0.95
486,3897,2,135,3,0,1,No,accounting,low,0.38,0.49
487,83745,4,192,4,0,1,No,accounting,low,0.19,1.0
488,3914,7,276,4,0,1,No,accounting,low,0.1,0.83
489,3916,4,206,4,0,1,No,hr,medium,0.76,0.88
490,3918,4,281,6,0,1,No,hr,medium,0.53,0.56
491,3921,2,151,3,0,1,No,hr,medium,0.39,0.51
492,3924,6,244,4,0,1,No,hr,medium,0.11,0.83
493,84739,6,309,4,0,1,No,technical,medium,0.1,0.94
494,3927,5,218,5,0,1,No,technical,medium,0.84,1.0
495,3930,4,263,6,0,1,No,technical,medium,0.82,0.99
496,3945,6,244,4,0,1,No,technical,medium,0.1,0.82
497,3949,7,263,4,0,1,No,technical,medium,0.59,0.49
498,3959,2,143,3,0,1,No,technical,medium,0.44,0.48
499,85378,2,181,5,0,1,No,technical,medium,0.89,0.95
500,3968,5,265,5,0,1,No,technical,medium,0.91,0.84
501,3969,5,161,5,0,1,No,technical,high,0.66,0.57
502,3972,7,282,5,0,1,No,technical,low,0.11,0.87
503,3976,2,155,3,0,1,No,technical,medium,0.43,0.51
504,3978,4,217,6,0,1,No,support,medium,0.78,0.83
505,3982,6,289,5,0,1,No,support,medium,0.11,0.97
506,85447,4,259,5,0,1,No,support,medium,0.83,0.98
507,86971,2,158,3,0,1,No,support,low,0.39,0.54
508,3996,2,158,3,0,1,No,support,low,0.38,0.55
509,86978,2,155,3,0,1,No,support,low,0.37,0.57
510,42623,2,146,3,0,1,No,support,low,0.44,0.48
511,4000,2,164,5,0,1,No,support,low,0.53,0.85
512,4011,6,259,4,0,1,No,support,low,0.09,0.96
513,4013,6,293,4,0,1,No,support,low,0.11,0.89
514,4027,5,275,5,0,1,No,support,low,0.83,0.96
515,4033,5,219,6,1,1,No,technical,low,0.88,1.0
516,4035,6,247,4,0,1,No,technical,low,0.1,0.89
517,4036,7,309,4,0,1,No,technical,low,0.09,0.86
518,4039,2,151,3,0,1,No,management,low,0.44,0.54
519,4040,2,129,3,0,1,No,IT,low,0.39,0.51
520,87886,4,274,5,0,1,No,IT,low,0.87,0.94
521,4043,4,233,5,0,1,No,IT,low,0.74,0.99
522,4047,7,289,4,0,1,No,IT,low,0.1,0.95
523,4050,4,239,6,0,1,No,IT,low,0.74,0.82
524,4056,5,221,5,0,1,No,product_mng,low,0.75,0.99
525,4059,2,150,3,0,1,No,product_mng,low,0.41,0.56
526,4064,2,144,3,1,1,No,product_mng,low,0.41,0.45
527,4072,7,289,4,0,1,No,product_mng,low,0.09,0.9
528,4081,6,301,5,0,1,No,IT,medium,0.09,0.8
529,88150,2,145,3,0,1,No,accounting,medium,0.39,0.57
530,4088,2,137,3,0,1,No,accounting,medium,0.4,0.56
531,10090,2,131,3,1,1,No,hr,medium,0.37,0.54
532,4100,6,246,4,0,1,No,hr,medium,0.1,0.84
533,4103,2,136,3,0,1,No,hr,medium,0.43,0.51
534,4112,5,240,6,1,1,No,marketing,medium,0.75,0.85
535,4113,2,156,3,0,1,No,sales,medium,0.37,0.56
536,88904,6,305,4,0,1,No,accounting,medium,0.11,0.85
537,4121,2,154,3,1,1,No,support,medium,0.45,0.45
538,4122,5,261,5,1,1,No,technical,medium,0.87,1.0
539,4129,7,244,4,0,1,No,management,medium,0.11,0.94
540,4133,2,129,3,0,1,No,marketing,high,0.45,0.54
541,89200,4,254,5,0,1,No,marketing,low,0.81,0.87
542,4146,5,236,5,0,1,No,marketing,medium,0.77,0.91
543,4150,5,237,5,0,1,No,sales,medium,0.89,
544,4151,2,135,3,0,1,No,sales,medium,0.43,0.49
545,4156,5,236,5,0,1,No,sales,medium,0.78,1.0
546,89790,2,149,3,0,1,No,sales,low,0.37,0.47
547,4162,2,141,3,0,1,No,sales,low,0.37,0.5
548,4163,4,270,5,0,1,No,sales,low,0.85,0.82
549,4164,2,138,3,0,1,No,sales,low,0.41,0.47
550,91196,6,298,4,0,1,No,sales,low,0.11,0.96
551,91780,5,254,5,0,1,No,sales,low,0.75,0.99
552,4175,5,248,5,0,1,No,sales,low,0.82,0.85
553,4176,5,257,6,0,1,No,sales,low,0.79,1.0
554,4179,2,150,3,0,1,No,sales,low,0.43,0.53
555,2510,7,281,4,0,1,No,sales,low,0.1,0.9
556,4184,2,141,3,1,1,No,sales,low,0.46,0.48
557,4190,2,157,3,0,1,No,sales,low,0.43,0.57
558,4192,2,136,3,0,1,No,sales,low,0.43,0.55
559,4200,7,296,4,0,1,No,sales,low,0.11,0.8
560,4201,6,279,4,0,1,No,sales,low,0.09,0.86
561,4202,2,131,3,0,1,No,sales,low,0.37,0.53
562,4206,2,160,3,0,1,No,accounting,low,0.4,0.57
563,4208,7,291,4,0,1,No,accounting,low,0.1,0.77
564,4211,2,157,3,0,1,No,accounting,low,0.41,0.53
565,4214,3,294,4,0,1,No,hr,low,0.79,0.58
566,4218,7,310,4,0,1,No,hr,low,0.11,0.79
567,4228,6,282,4,0,1,No,hr,medium,0.1,0.97
568,4231,2,134,3,0,1,No,hr,medium,0.44,0.51
569,4235,4,214,4,0,1,No,technical,medium,0.25,0.46
570,4238,2,137,3,0,1,No,technical,medium,0.44,0.52
571,32052,4,252,5,0,1,No,technical,medium,0.73,1.0
572,92981,5,243,6,0,1,No,technical,medium,0.75,0.97
573,4253,2,148,3,0,1,No,technical,medium,0.36,0.47
574,4256,2,151,3,0,1,No,technical,medium,0.37,0.49
575,4264,2,129,3,0,1,No,technical,medium,0.39,0.49
576,93517,2,198,2,0,1,No,technical,medium,0.48,0.78
577,4271,4,275,6,0,1,No,technical,medium,0.57,0.72
578,13127,5,243,5,0,1,No,technical,medium,0.9,0.96
579,4277,2,159,3,0,1,No,technical,high,0.39,0.55
580,4286,2,145,3,0,1,No,support,low,0.44,0.51
581,4287,5,242,5,0,1,No,support,medium,0.81,0.88
582,4295,5,242,5,0,1,No,support,medium,0.74,0.87
583,4296,2,145,3,0,1,No,support,medium,0.44,0.56
584,4300,2,154,3,0,1,Yes,support,medium,0.41,0.56
585,93940,2,139,3,0,1,No,support,low,0.4,0.51
586,4318,2,152,3,0,1,No,support,low,0.46,0.57
587,4319,2,211,3,0,1,No,support,low,0.8,0.83
588,4330,5,258,5,0,1,No,support,low,0.87,0.9
589,4333,2,155,3,0,1,No,support,low,0.39,0.54
590,4346,2,148,3,0,1,No,support,low,0.38,0.55
591,4356,2,255,3,0,1,No,technical,low,0.66,0.67
592,4357,6,264,4,0,1,No,technical,low,0.1,0.8
593,4364,2,132,3,0,1,No,technical,low,0.37,0.54
594,4368,6,255,4,0,1,No,management,low,0.1,0.77
595,4383,5,263,4,0,1,No,IT,low,0.09,0.87
596,94048,5,222,5,0,1,No,IT,low,0.86,0.84
597,4405,6,263,4,0,1,No,IT,low,0.11,0.9
598,4406,2,157,3,0,1,No,IT,low,0.37,0.46
599,94339,7,307,4,0,1,No,IT,low,0.11,0.92
600,4417,5,259,6,0,1,No,product_mng,low,0.77,0.98
601,4427,5,222,6,0,1,No,product_mng,low,0.84,0.94
602,4431,7,250,4,0,1,No,product_mng,low,0.1,0.84
603,38010,5,245,5,0,1,No,product_mng,low,0.83,0.9
604,4450,6,292,4,0,1,No,IT,low,0.11,0.79
605,4451,5,252,5,0,1,No,RandD,low,0.86,0.92
606,97153,2,161,3,0,1,No,RandD,medium,0.38,0.56
607,38135,5,250,4,0,1,No,RandD,medium,0.11,0.88
608,4461,2,134,3,0,1,No,RandD,medium,0.45,0.49
609,4462,7,279,4,0,1,No,RandD,medium,0.1,0.85
610,99332,7,256,4,0,1,No,marketing,medium,0.09,0.95
611,4473,2,127,3,0,1,No,sales,medium,0.39,0.53
612,4475,2,138,3,1,1,No,accounting,medium,0.37,0.47
613,4477,5,243,5,0,1,No,support,medium,0.81,0.97
614,4478,7,296,4,0,1,No,technical,medium,0.09,0.9
615,4492,7,267,4,0,1,No,management,medium,0.1,0.88
616,4494,2,144,3,0,1,No,marketing,medium,0.39,0.49
617,4511,4,251,5,0,1,No,marketing,medium,0.83,0.95
618,4515,2,148,3,0,1,No,marketing,high,0.45,0.57
619,4521,2,141,3,0,1,No,sales,low,0.43,0.51
620,4534,3,268,2,0,1,No,sales,medium,0.8,0.75
621,4546,6,247,4,0,1,No,sales,medium,0.1,0.86
622,4552,2,247,4,0,1,No,sales,medium,0.1,0.55
623,4568,2,146,3,0,1,No,sales,medium,0.36,0.52
624,4573,2,140,3,0,1,No,sales,low,0.38,0.5
625,4587,5,263,6,0,1,No,sales,low,0.78,0.98
626,4588,2,145,3,0,1,No,sales,low,0.44,0.49
627,1707,2,156,3,1,1,No,sales,low,0.41,0.46
628,2823,5,244,6,0,1,No,sales,low,0.72,0.85
629,4595,2,144,3,0,1,No,sales,low,0.46,0.54
630,4598,7,286,4,0,1,No,sales,low,0.1,0.9
631,4601,4,141,2,0,1,No,sales,low,0.34,0.67
632,5413,6,260,5,0,1,No,sales,low,0.11,0.89
633,4614,2,154,3,0,1,No,sales,low,0.38,0.56
634,4615,5,225,5,0,1,No,sales,low,0.82,0.92
635,4617,2,127,3,0,1,No,sales,low,0.39,0.57
636,4624,2,140,3,0,1,No,sales,low,0.44,0.53
637,4625,2,147,3,0,1,No,sales,low,0.43,0.52
638,4633,4,227,5,0,1,No,accounting,low,0.84,0.83
639,4645,2,153,3,0,1,No,accounting,low,0.43,0.48
640,4646,2,128,3,0,1,No,accounting,low,0.37,0.52
641,4647,4,228,5,0,1,No,hr,low,0.74,0.97
642,4651,5,235,5,0,1,No,hr,low,0.73,0.97
643,5556,2,148,3,0,1,No,hr,low,0.37,0.47
644,4656,4,238,3,0,1,No,hr,low,0.58,0.62
645,4657,2,141,3,0,1,No,technical,medium,0.4,0.54
646,5572,5,249,4,0,1,No,technical,medium,0.51,0.83
647,4671,2,151,3,0,1,No,technical,medium,0.46,0.5
648,95594,2,129,3,0,1,No,technical,medium,0.45,0.54
649,4683,2,156,3,0,1,No,technical,medium,0.46,0.5
650,4686,2,134,3,0,1,No,technical,medium,0.39,0.45
651,4700,6,269,4,0,1,No,technical,medium,0.09,0.88
652,4701,6,290,4,0,1,No,technical,medium,0.09,0.77
653,7868,2,132,3,0,1,No,technical,medium,0.37,0.51
654,4710,7,308,4,0,1,No,technical,medium,0.1,0.89
655,4721,4,232,5,0,1,No,technical,medium,0.77,1.0
656,4723,5,235,5,0,1,No,support,medium,0.79,0.86
657,4736,2,130,3,0,1,No,support,high,0.43,0.55
658,4738,2,146,3,0,1,No,support,low,0.38,0.53
659,4746,5,221,6,0,1,No,support,medium,0.77,0.91
660,4754,2,130,3,0,1,No,support,medium,0.44,0.5
661,8821,2,136,3,0,1,No,support,medium,0.39,0.46
662,4758,5,274,6,0,1,No,support,medium,0.78,0.89
663,10101,6,256,5,0,1,No,support,low,0.1,0.79
664,4765,5,276,4,0,1,No,support,low,0.1,0.77
665,10635,5,267,5,0,1,No,support,low,0.75,0.85
666,4767,6,213,3,0,1,No,support,low,0.46,0.62
667,4775,4,274,6,0,1,No,technical,low,0.91,0.97
668,4806,6,258,4,0,1,No,technical,low,0.1,0.92
669,4822,3,153,5,0,1,No,technical,low,0.72,0.6
670,4823,6,245,4,0,1,No,management,low,0.11,0.95
671,4824,6,264,4,0,1,No,IT,low,0.11,0.94
672,4837,2,154,3,0,1,No,IT,low,0.46,0.57
673,4838,2,149,3,0,1,No,IT,low,0.37,0.46
674,4839,2,157,3,0,1,No,IT,low,0.46,0.5
675,4840,2,127,3,0,1,No,IT,low,0.43,0.57
676,4841,6,270,4,0,1,No,product_mng,low,0.11,0.82
677,4845,5,236,6,0,1,No,product_mng,low,0.73,0.89
678,4849,2,158,3,0,1,No,product_mng,low,0.43,0.47
679,4853,5,229,5,0,1,No,product_mng,low,0.86,1.0
680,4868,6,269,4,0,1,No,IT,low,0.1,0.83
681,4871,2,128,3,0,1,No,sales,low,0.4,0.49
682,4882,7,278,4,0,1,No,sales,low,0.11,0.87
683,4884,3,158,5,0,1,No,sales,low,0.86,0.98
684,4885,3,202,3,0,1,No,sales,medium,0.42,1.0
685,4889,4,240,5,0,1,No,sales,medium,0.79,0.84
686,4908,7,255,4,0,1,No,marketing,medium,0.1,0.96
687,4916,7,254,4,0,1,No,sales,medium,0.09,0.92
688,4928,6,257,4,0,1,No,accounting,medium,0.09,0.82
689,4934,4,228,5,0,1,No,support,medium,0.87,1.0
690,14116,2,145,3,0,1,No,technical,medium,0.36,0.49
691,4945,3,218,4,0,1,No,management,medium,0.42,0.75
692,4958,5,268,5,0,1,No,marketing,medium,0.84,0.86
693,4959,6,278,4,0,1,No,marketing,medium,0.1,0.83
694,4969,3,249,5,0,1,No,marketing,medium,0.78,0.71
695,4974,3,236,4,0,1,No,sales,medium,0.35,0.99
696,4979,7,291,4,0,1,No,sales,high,0.1,0.81
697,4980,6,306,4,0,1,No,sales,low,0.11,0.8
698,4981,2,135,3,0,1,No,sales,medium,0.43,0.48
699,16102,2,156,3,0,1,No,sales,medium,0.38,0.45
700,4996,2,143,3,0,1,No,sales,medium,0.46,0.54
701,5008,4,243,5,0,1,No,sales,medium,0.89,0.82
702,5014,2,147,3,0,1,No,sales,low,0.45,0.5
703,5015,2,159,3,0,1,No,sales,low,0.44,0.53
704,5017,5,216,3,0,1,No,sales,low,0.74,0.54
705,5019,2,152,3,0,1,No,sales,low,0.45,0.54
706,5035,4,226,5,0,1,No,sales,low,0.79,0.93
707,5044,5,271,5,0,1,No,sales,low,0.79,0.91
708,5049,6,255,4,0,1,No,sales,low,0.11,0.87
709,5052,2,140,3,0,1,No,sales,low,0.42,0.48
710,5055,6,252,2,0,1,No,sales,low,0.64,0.9
711,5060,2,159,3,0,1,No,sales,low,0.4,0.55
712,5063,5,270,5,0,1,No,sales,low,0.84,0.98
713,5066,5,232,5,0,1,No,sales,low,0.73,0.92
714,5077,2,144,3,0,1,No,accounting,low,0.4,0.51
715,5080,2,127,3,0,1,No,accounting,low,0.36,0.45
716,5085,2,131,3,0,1,No,accounting,low,0.43,0.47
717,5089,6,243,4,0,1,No,hr,low,0.11,0.78
718,5091,5,244,6,0,1,No,hr,low,0.91,1.0
719,5092,5,260,5,0,1,No,hr,low,0.8,1.0
720,5096,2,139,3,0,1,No,hr,low,0.42,0.49
721,17912,4,184,3,0,1,No,technical,low,0.31,0.87
722,5103,2,130,3,0,1,No,technical,low,0.44,0.47
723,18531,2,135,3,0,1,No,technical,medium,0.38,0.54
724,5112,2,146,3,0,1,No,technical,medium,0.45,0.56
725,5136,2,149,3,0,1,No,technical,medium,0.43,0.46
726,5138,2,153,3,1,1,No,technical,medium,0.45,0.46
727,5143,2,160,3,0,1,No,technical,medium,0.43,0.57
728,5147,2,160,3,0,1,No,technical,medium,0.43,0.49
729,5149,6,282,4,0,1,No,technical,medium,0.09,0.83
730,5152,2,128,3,0,1,No,technical,medium,0.43,0.47
731,5167,4,232,5,0,1,No,technical,medium,0.79,0.94
732,5169,3,226,2,0,1,No,support,medium,0.85,0.58
733,5177,2,129,3,0,1,No,support,medium,0.38,0.45
734,19661,7,255,4,0,1,No,support,medium,0.11,0.92
735,20715,5,258,5,0,1,No,support,high,0.83,0.99
736,5182,4,229,5,0,1,No,support,low,0.81,0.91
737,5183,2,143,3,0,1,No,support,medium,0.42,0.56
738,99770,6,257,4,0,1,No,support,medium,0.11,0.87
739,24446,7,275,4,0,1,No,support,medium,0.11,0.85
740,24553,7,291,4,0,1,No,support,medium,0.1,0.89
741,5215,5,153,4,0,1,No,support,low,0.5,0.54
742,5218,2,154,3,0,1,No,support,low,0.44,0.49
743,5225,6,301,4,0,1,No,technical,low,0.11,0.9
744,5227,2,134,3,0,1,No,technical,low,0.39,0.52
745,5230,6,245,4,0,1,No,technical,low,0.11,0.78
746,5235,2,132,3,0,1,No,management,low,0.36,0.5
747,5237,2,130,3,0,1,No,IT,low,0.43,0.51
748,5241,2,127,3,0,1,No,IT,low,0.4,0.5
749,5256,4,246,6,0,1,No,IT,low,0.86,0.84
750,5258,2,145,3,0,1,No,IT,low,0.38,0.49
751,5259,2,138,3,0,1,Yes,IT,low,0.46,0.45
752,5263,2,129,3,0,1,No,product_mng,low,0.37,0.57
753,5265,2,150,3,0,1,No,product_mng,low,0.43,0.52
754,5275,5,253,5,0,1,No,product_mng,low,0.66,0.93
755,24876,2,160,3,0,1,No,product_mng,low,0.37,0.48
756,5279,5,235,5,0,1,No,IT,low,0.77,0.92
757,5284,2,151,3,0,1,No,sales,low,0.38,0.55
758,5292,2,127,3,0,1,No,sales,low,0.39,0.54
759,5297,2,151,3,0,1,No,sales,low,0.41,0.55
760,5301,7,290,4,0,1,No,sales,low,0.1,0.9
761,5303,6,249,4,0,1,No,sales,low,0.09,0.93
762,26638,2,131,3,0,1,No,marketing,medium,0.41,0.47
763,5307,2,159,3,0,1,No,sales,medium,0.39,0.46
764,5312,4,223,5,0,1,No,accounting,medium,0.83,0.99
765,5313,3,214,2,0,1,No,support,medium,0.09,0.87
766,5317,5,227,5,0,1,No,technical,medium,0.75,0.81
767,5321,2,127,3,0,1,No,management,medium,0.44,0.54
768,5337,6,293,5,0,1,No,marketing,medium,0.1,0.84
769,5343,2,141,3,0,1,No,marketing,medium,0.42,0.46
770,5362,6,300,4,0,1,No,marketing,medium,0.1,0.83
771,5384,6,309,4,0,1,No,sales,medium,0.1,0.86
772,5389,4,149,3,0,1,No,sales,medium,0.31,0.77
773,5397,2,159,3,0,1,No,sales,medium,0.42,0.54
774,5398,2,152,3,0,1,No,sales,high,0.38,0.5
775,27094,2,158,3,0,1,No,sales,low,0.39,0.57
776,5404,6,254,5,0,1,No,sales,medium,0.1,0.97
777,27277,6,294,4,0,1,No,sales,medium,0.11,0.93
778,5416,7,269,4,0,1,No,sales,medium,0.1,0.92
779,5417,7,247,4,0,1,No,sales,medium,0.11,0.9
780,5439,3,271,4,0,1,No,sales,low,0.44,0.65
781,5458,4,232,5,0,1,No,sales,low,0.91,0.96
782,27966,4,245,5,0,1,No,sales,low,0.72,1.0
783,30077,2,132,3,0,1,No,sales,low,0.36,0.46
784,5471,2,131,3,0,1,No,sales,low,0.44,0.57
785,5477,5,248,5,0,1,No,sales,low,0.85,0.99
786,5483,5,225,5,0,1,No,sales,low,0.78,0.93
787,5489,2,156,3,0,1,No,sales,low,0.39,0.46
788,30753,3,222,2,0,1,No,sales,low,0.78,0.81
789,5510,6,243,4,1,1,No,sales,low,0.1,0.92
790,5513,4,204,4,1,1,No,accounting,low,0.23,0.99
791,31809,6,301,4,0,1,No,accounting,low,0.11,0.87
792,5538,5,259,5,0,1,No,accounting,low,0.9,0.83
793,13245,4,247,5,0,1,No,hr,low,0.91,0.89
794,5542,7,295,4,0,1,No,hr,low,0.11,0.79
795,5543,2,150,3,0,1,No,hr,low,0.43,0.54
796,5551,2,151,3,0,1,No,hr,low,0.45,0.49
797,32681,5,291,4,0,1,No,technical,low,0.11,0.91
798,34840,6,253,4,1,1,No,technical,low,0.11,0.93
799,5567,2,161,3,0,1,No,technical,low,0.43,0.5
800,35277,4,251,6,0,1,No,technical,low,0.91,0.97
801,5577,2,153,3,0,1,No,technical,medium,0.43,0.55
802,5580,5,264,6,0,1,No,technical,medium,0.85,0.82
803,5593,6,310,4,0,1,No,technical,medium,0.1,0.77
804,5595,5,266,5,0,1,No,technical,medium,0.81,0.95
805,5609,4,237,2,0,1,No,technical,medium,0.36,0.62
806,5621,2,138,3,0,1,No,technical,medium,0.45,0.54
807,36819,5,227,5,0,1,No,technical,medium,0.86,1.0
808,5636,4,300,5,0,1,No,support,medium,0.71,1.0
809,5641,7,310,4,0,1,No,support,medium,0.11,0.97
810,5642,5,236,5,0,1,No,support,medium,0.84,0.93
811,5649,7,288,4,0,1,No,support,medium,0.09,0.97
812,5650,2,127,3,0,1,No,support,medium,0.38,0.49
813,5658,6,139,4,0,1,No,support,high,0.15,0.55
814,37263,7,253,4,1,1,No,support,low,0.1,0.92
815,5662,4,218,5,1,1,No,support,medium,0.8,0.97
816,5666,5,251,5,0,1,No,support,medium,0.84,0.97
817,5668,6,264,4,0,1,No,support,medium,0.11,0.87
818,5670,3,149,2,0,1,No,support,medium,0.89,0.79
819,5681,2,138,3,0,1,No,technical,low,0.45,0.51
820,37430,7,284,4,0,1,No,technical,low,0.11,0.93
821,5700,5,244,5,0,1,No,technical,low,0.74,0.93
822,5707,2,128,3,0,1,No,management,low,0.41,0.5
823,5713,2,154,3,0,1,No,IT,low,0.44,0.53
824,5724,2,138,3,0,1,No,IT,low,0.37,0.56
825,27848,6,308,4,0,1,No,IT,low,0.11,0.86
826,5734,6,269,4,0,1,No,IT,low,0.1,0.93
827,5737,6,136,3,0,1,No,IT,low,0.7,0.74
828,38007,2,160,5,0,1,No,product_mng,low,0.59,1.0
829,5747,2,138,3,0,1,No,product_mng,low,0.38,0.53
830,5754,4,220,5,0,1,No,product_mng,low,0.72,0.95
831,5757,5,274,5,0,1,No,product_mng,low,0.73,1.0
832,39770,2,161,3,0,1,No,IT,low,0.39,0.48
833,5771,5,224,6,0,1,No,RandD,low,0.89,0.82
834,5772,4,260,5,0,1,No,RandD,low,0.89,1.0
835,39878,6,300,4,1,1,No,RandD,low,0.11,0.78
836,5783,2,133,3,0,1,No,RandD,low,0.43,0.56
837,5800,6,308,4,0,1,No,RandD,low,0.09,0.93
838,5801,5,238,6,0,1,No,marketing,low,0.81,0.9
839,5802,2,126,3,0,1,No,sales,low,0.37,0.53
840,5803,2,138,3,0,1,No,accounting,medium,0.36,0.56
841,41254,6,299,4,0,1,No,support,medium,0.11,0.85
842,5832,6,254,4,0,1,No,technical,medium,0.1,0.85
843,5833,7,156,2,0,1,No,management,medium,0.66,0.47
844,5842,2,152,3,0,1,No,marketing,medium,0.39,0.47
845,5844,2,146,3,0,1,No,marketing,medium,0.44,0.51
846,5847,6,253,4,0,1,No,marketing,medium,0.1,0.84
847,5851,5,227,6,0,1,No,sales,medium,0.79,0.94
848,5863,6,301,4,1,1,No,sales,medium,0.1,0.81
849,5867,6,294,3,0,1,No,sales,medium,0.54,0.94
850,5868,2,151,3,0,1,No,sales,medium,0.37,0.47
851,5870,2,128,3,0,1,No,sales,medium,0.37,0.57
852,5884,5,217,5,0,1,No,sales,high,0.82,0.89
853,5895,2,160,3,0,1,No,sales,low,0.45,0.52
854,5900,5,263,5,0,1,No,sales,medium,0.79,0.9
855,5902,2,156,3,0,1,No,sales,medium,0.42,0.56
856,5907,6,273,4,0,1,No,sales,medium,0.1,0.85
857,5912,6,303,4,0,1,No,sales,medium,0.11,0.78
858,5913,4,253,5,0,1,No,sales,low,0.74,1.0
859,5914,6,270,4,0,1,No,sales,low,0.1,0.93
860,5922,4,218,5,0,1,No,sales,low,0.79,1.0
861,5925,2,144,3,0,1,No,sales,low,0.43,0.48
862,5926,2,154,3,0,1,No,sales,low,0.41,0.47
863,5929,2,146,3,0,1,No,sales,low,0.39,0.55
864,5947,6,260,4,0,1,No,sales,low,0.1,0.94
865,5958,5,218,5,0,1,No,sales,low,0.82,0.85
866,5961,2,128,3,0,1,No,accounting,low,0.41,0.46
867,41844,2,128,3,0,1,No,accounting,low,0.42,0.56
868,5985,4,248,6,0,1,No,accounting,low,0.74,0.88
869,5989,2,152,3,1,1,No,hr,low,0.38,0.57
870,6005,2,126,3,0,1,No,hr,low,0.39,0.56
871,6016,4,260,5,0,1,No,hr,low,0.87,0.94
872,6020,5,263,4,0,1,No,hr,low,0.1,0.9
873,6025,5,220,5,0,1,No,technical,low,0.78,1.0
874,6039,7,282,5,0,1,No,technical,low,0.14,0.73
875,6061,6,277,5,0,1,No,technical,low,0.11,0.94
876,6067,5,257,5,0,1,No,technical,low,0.91,0.94
877,6070,6,265,3,0,1,No,technical,low,0.49,0.63
878,6081,2,143,3,0,1,No,technical,low,0.38,0.47
879,42679,5,263,5,0,1,No,technical,medium,0.82,0.97
880,6090,3,154,4,0,1,No,technical,medium,0.38,0.88
881,6094,5,253,5,0,1,No,technical,medium,0.89,1.0
882,6103,6,294,4,0,1,No,technical,medium,0.11,0.79
883,6104,2,128,3,0,1,No,technical,medium,0.37,0.51
884,6105,2,153,3,0,1,No,support,medium,0.38,0.5
885,6115,5,256,5,0,1,No,support,medium,0.78,0.87
886,6142,2,127,3,0,1,No,support,medium,0.41,0.51
887,6159,2,137,3,0,1,No,support,medium,0.41,0.51
888,6160,6,295,4,0,1,No,support,medium,0.11,0.83
889,6162,6,281,4,0,1,No,support,medium,0.11,0.79
890,6163,2,131,3,1,1,No,support,medium,0.43,0.57
891,6173,5,237,5,0,1,No,support,high,0.75,0.86
892,43615,4,276,5,0,1,No,support,low,0.74,
893,6185,5,267,5,0,1,No,support,medium,0.85,0.85
894,6187,5,266,5,0,1,No,support,medium,0.73,0.92
895,6199,6,294,4,0,1,No,technical,medium,0.1,0.79
896,6210,2,134,3,0,1,No,technical,medium,0.44,0.56
897,6211,3,309,4,1,1,No,technical,low,0.3,0.56
898,6212,7,273,4,0,1,No,management,low,0.11,0.77
899,6213,5,238,5,0,1,No,IT,low,0.84,0.83
900,6229,5,271,6,0,1,No,IT,low,0.78,0.94
901,6236,2,145,3,0,1,No,IT,low,0.43,0.53
902,6242,2,152,3,0,1,No,IT,low,0.36,0.55
903,6243,2,128,3,0,1,No,IT,low,0.43,0.47
904,6246,2,142,3,0,1,No,product_mng,low,0.45,0.46
905,43782,5,238,5,0,1,No,product_mng,low,0.76,0.93
906,6250,7,286,4,0,1,No,product_mng,low,0.1,0.78
907,6261,6,291,4,0,1,No,product_mng,low,0.09,0.86
908,6275,5,259,5,0,1,No,IT,low,0.92,1.0
909,45840,5,248,5,0,1,No,sales,low,0.92,0.9
910,6284,4,271,5,0,1,No,sales,low,0.79,0.98
911,6290,2,140,3,0,1,No,sales,low,0.43,0.51
912,6294,4,274,5,0,1,No,sales,low,0.8,0.95
913,6295,2,127,3,1,1,No,sales,low,0.44,0.49
914,6300,5,275,6,0,1,No,marketing,low,0.89,0.87
